model_name,scenario_id,scenario_code,test_variant_id,test_code,task_directive_policy_code,pool_membership,run_count,parse_valid_count,parse_valid_rate,modal_displayed_option_id,modal_canonical_option_id,modal_tied,modal_support_count,modal_support_rate,borda_correct,maximin_correct,utilitarian_correct,maximin_ordinal_correct,rule_correct,veto_violation,conflict_level,conflict_score,conflict_kendall_tau_avg,displayed_option_order,displayed_stakeholder_order
claude-sonnet-4-5-20250929,25,r1a1_r2a6_r3a11_r4a13,31,stakeholder_roles_alt_02,borda,core_160|core_160_5|pareto_ge2|veto,5,5,1.0,2,2,0,5,1.0,1,1,1,1,1,1.0,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,25,r1a1_r2a6_r3a11_r4a13,33,paraphrasing_synonym_01,borda,core_160|core_160_5|pareto_ge2|veto,5,5,1.0,2,2,0,5,1.0,1,1,1,1,1,1.0,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,25,r1a1_r2a6_r3a11_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2|veto,5,5,1.0,2,2,0,4,0.8,1,1,1,1,1,1.0,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,0,borda,borda,core_160|core_160_5|veto,10,10,1.0,2,2,0,10,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,1,borda_veto,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,2,format_invariance_adj,borda,core_160|core_160_5|veto,5,5,1.0,4,4,0,3,0.6,1,1,1,1,1,1.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,3,maximin,maximin,core_160|core_160_5|veto,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,1.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,4,utilitarian,utilitarian,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,5,format_invariance_sent,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,7,paraphrasing_synonym,borda,core_160|core_160_5|veto,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,1.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,10,stakeholder_roles,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,17,exaggeration,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,23,paraphrasing_adj,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,24,stakeholder_roles_alt_01,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,31,stakeholder_roles_alt_02,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,33,paraphrasing_synonym_01,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,27,r1a1_r2a6_r3a11_r4a15,44,abstract_denominations,borda,core_160|core_160_5|veto,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,1.0,medium,0.6388888888888888,0.6388888888888888,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,0,borda,borda,core_160|core_160_5|veto,10,10,1.0,2,2,0,10,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,1,borda_veto,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,2,format_invariance_adj,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,3,0.6,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,3,maximin,maximin,core_160|core_160_5|veto,5,5,1.0,4,4,0,3,0.6,1,1,1,1,1,1.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,4,utilitarian,utilitarian,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,5,format_invariance_sent,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,7,paraphrasing_synonym,borda,core_160|core_160_5|veto,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,1.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,10,stakeholder_roles,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,17,exaggeration,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,23,paraphrasing_adj,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,24,stakeholder_roles_alt_01,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,31,stakeholder_roles_alt_02,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,33,paraphrasing_synonym_01,borda,core_160|core_160_5|veto,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,0.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,28,r1a1_r2a6_r3a11_r4a16,44,abstract_denominations,borda,core_160|core_160_5|veto,5,5,1.0,4,4,0,3,0.6,1,1,1,1,1,1.0,medium,0.6111111111111112,0.6111111111111112,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,0,borda,borda,core_160|core_160_5|pareto_ge2,10,10,1.0,4,4,0,10,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,2,format_invariance_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,3,maximin,maximin,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,4,utilitarian,utilitarian,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,5,format_invariance_sent,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,7,paraphrasing_synonym,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,8,emphasis_pos,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,9,emphasis_neg,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,10,stakeholder_roles,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,17,exaggeration,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,23,paraphrasing_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,24,stakeholder_roles_alt_01,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,31,stakeholder_roles_alt_02,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,33,paraphrasing_synonym_01,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,31,r1a1_r2a6_r3a12_r4a15,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,4,0.8,1,1,1,1,1,,medium,0.5277777777777778,0.5277777777777778,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,0,borda,borda,core_160|core_160_5|pareto_ge2,10,10,1.0,4,4,0,10,1.0,1,1,1,1,1,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,2,format_invariance_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,4,0.8,0,0,0,0,0,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,3,maximin,maximin,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,4,utilitarian,utilitarian,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,5,format_invariance_sent,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,7,paraphrasing_synonym,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,8,emphasis_pos,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,4,0.8,0,0,0,0,0,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,9,emphasis_neg,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,10,stakeholder_roles,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,17,exaggeration,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,23,paraphrasing_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,24,stakeholder_roles_alt_01,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,31,stakeholder_roles_alt_02,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,33,paraphrasing_synonym_01,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,33,r1a1_r2a7_r3a9_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,4,0.8,1,1,1,1,1,,medium,0.5833333333333334,0.5833333333333334,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,0,borda,borda,core_160|core_160_5|pareto_ge2,10,10,1.0,2,2,0,10,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,2,format_invariance_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,3,maximin,maximin,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,4,0.8,1,1,1,1,1,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,4,utilitarian,utilitarian,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,5,format_invariance_sent,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,7,paraphrasing_synonym,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,4,0.8,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,8,emphasis_pos,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,9,emphasis_neg,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,10,stakeholder_roles,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,17,exaggeration,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,23,paraphrasing_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,24,stakeholder_roles_alt_01,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,31,stakeholder_roles_alt_02,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,33,paraphrasing_synonym_01,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,34,r1a1_r2a7_r3a9_r4a14,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.5555555555555555,0.5555555555555555,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,0,borda,borda,core_160|core_160_5|pareto_ge2,10,10,1.0,4,4,0,10,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,2,format_invariance_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,3,maximin,maximin,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,4,utilitarian,utilitarian,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,5,format_invariance_sent,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,7,paraphrasing_synonym,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,8,emphasis_pos,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,9,emphasis_neg,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,10,stakeholder_roles,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,17,exaggeration,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,23,paraphrasing_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,24,stakeholder_roles_alt_01,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,31,stakeholder_roles_alt_02,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,33,paraphrasing_synonym_01,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,35,r1a1_r2a7_r3a9_r4a15,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,0,borda,borda,core_160|core_160_5|pareto_ge2,10,10,1.0,2,2,0,9,0.9,0,0,0,0,0,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,2,format_invariance_adj,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,3,maximin,maximin,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,4,utilitarian,utilitarian,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,5,format_invariance_sent,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,7,paraphrasing_synonym,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,8,emphasis_pos,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,9,emphasis_neg,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,4,4,0,5,1.0,1,1,1,1,1,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
claude-sonnet-4-5-20250929,38,r1a1_r2a7_r3a10_r4a14,10,stakeholder_roles,borda,core_160|core_160_5|pareto_ge2,5,5,1.0,2,2,0,5,1.0,0,0,0,0,0,,medium,0.4444444444444444,0.4444444444444444,1|2|3|4,1|2|3|4
